bigwig_file,tissue
D6991E1C-2883-4CEC-9AE2-0D91488E2270,LIVER
C2901B0D-FF6B-460E-9D53-8AC688FC7FC0,THYROID
05E2E228-C0C5-4D6D-8FE1-DA25D78B0EC1,LUNG
003FAA08-D5CA-4F6F-AC93-1B8EC205701D,PROSTATE
310F99CB-0837-4869-8B48-28D4B543BE3B,BREAST
DF7F3E76-D200-410B-9A31-DA4EF3D03860,OVARY
CB0F961C-527D-4A48-9408-286B26BD9532,ADRENAL GLAND
6E704444-91A5-4DBC-8F7A-07BA3A3CFE61,UTERUS
45C2CEF7-58B5-4E76-ABF6-8B88088C6C82,BREAST
BF53898F-F173-42B5-8265-819F6B64A94B,UTERUS
D42E39B0-7962-4880-A182-4596DB01B202,BRAIN
1CF6304F-2D52-46B1-8FE6-E3018AAA4288,SKIN
89323D3F-7B59-4F2F-B22C-2EDDE09B2925,STOMACH
D6FE399E-BA3B-4B31-ACC8-2DBEB9984EF7,LUNG
0392F233-BB1B-4243-81A1-02F4ADDE51EC,STOMACH
013BFB22-CB5D-41D7-82A9-B4538A6C9DC3,THYROID
00CAB531-16DC-4206-A769-FF277FCBC040,KIDNEY
C754CDB3-EC76-4A48-93F7-3330941D6934,LUNG
5BA6FB84-12F9-4106-A93A-82F2AD963DCF,LUNG
9613F306-EEBE-4026-A163-62FDFC6011E6,KIDNEY
A1AD6E6B-270D-4C2D-9092-B18099EE1783,BREAST
D2A74F41-5391-4D1B-BC43-3FCCBD9F8600,OVARY
BABD334D-8EEB-4CC1-AF95-C024DCDBD3C1,BREAST
1809618E-A051-4758-BC59-B04E23FB3A42,UTERUS
68AE56FC-F37F-42D1-BF0C-5FD99A2B55DC,KIDNEY
F5129C4B-B6DB-4859-BC07-7C6BC4E34DD9,SKIN
198324A5-8C52-46F6-9734-EFAF1CCA6D9B,ESOPHAGUS
9FCC850A-554E-4E56-95BA-F7F5CF0D5012,BRAIN
1AF8FDE1-1A74-41F6-A1C5-4952CDFB7D3F,BONE MARROW
BADD583F-A603-4A3B-A9E7-9D6D5FD87569,SKIN
8A9C0B95-4830-45C3-A596-75C2F22CFA14,BREAST
CC08932C-DAB7-4ED5-A1C5-3E68109AF646,LUNG
9AAACD75-DB67-4BAC-8A59-D7E2B9F9CA03,LIVER
7C64AB4D-F135-42E8-B90C-B17382D7DEF2,PROSTATE
642C8EC2-4829-4B2B-AF17-A6B52A793E26,LUNG
D39DAFC6-DFD3-42BF-BFC7-6B164AEAC01A,STOMACH
CD6C85EB-33CC-419D-B953-4910924BC302,SKIN
F1365CA4-D8B0-4A8A-A549-F2F78D8A8AAB,LUNG
12F86FA0-3B1D-4C29-9F05-51E8D3BCA1F8,BRAIN
6129063A-E329-4242-AD80-51AE66C50593,UTERUS
6F54F9C0-5687-4A07-BF75-B506752B4A52,BREAST
362DEA8E-F338-42D8-AA20-21F3B5AF72C3,PROSTATE
604B16D3-7546-4E8C-8443-F1447CC5DFD5,BRAIN
06820399-3529-412F-B3A7-6714C9DD5F7D,BREAST
02A0454E-7B87-4649-A99A-98D6DDC27AFF,STOMACH
42255FA4-6E66-461B-B6EF-C7CB27C4370F,OVARY
1EB81C57-EA75-4D8E-A494-9637B858F659,STOMACH
0BC0D4C9-4D43-4837-B3BA-C1F4C40506E6,KIDNEY
69E55FC1-FD9B-49D0-9786-4C96F9D5C195,UTERUS
D3748EFD-0DB6-49AA-835A-BD527E8D8300,KIDNEY
8A125E59-3E7E-4A77-9F5C-94AAD54C95E5,OVARY
6C3AA543-4382-4B03-9F9E-134B1EDB1F8D,LUNG
64A094BC-0B96-4619-8C44-9FA35F55B4EB,THYROID
68A4643D-0822-4088-901A-6EE88E3C39E7,SKIN
B8757A4B-548E-41BD-B0B0-F7A8658AAFE6,BREAST
D181D0D8-FD8C-4259-9B34-97224CF27E1B,UTERUS
CC02897D-9123-495E-9242-5C9CF4EC269B,ESOPHAGUS
D20402E2-E3CC-4535-922D-3D7BBFA48AD7,UTERUS
EC9DD1B9-15AA-441D-8D80-D32F663B3A5C,BREAST
B7D1197D-B353-4839-A895-368613243FB7,KIDNEY
0CE1C35B-BBF4-4242-B1DC-5112F72C7E76,LUNG
8F261FD2-C4D0-44E3-A781-18906B6C63EE,PROSTATE
6E449869-A14B-4FDE-9664-6632E92AD565,BREAST
A65233E6-C146-4ACF-8DDE-5FB12D8D9637,LUNG
88896BDC-93C2-43CB-A943-EB5CCE415942,PANCREAS
1302A36D-EA6D-4909-BAC2-A90E0C03D062,BREAST
C92520DF-8D24-4E8F-9FF5-03945962A09A,KIDNEY
0F8369F0-A35F-4327-8F7E-CC089C899FC8,BREAST
D50B0194-7BED-4905-9C79-C2EA91D021DC,KIDNEY
10C435E7-3B37-4211-833F-F4631C5D74BD,LIVER
E3A5FB64-EB24-4A24-9B79-539012C57711,PROSTATE
21821B38-6786-4078-9918-EC0E877C1533,BREAST
D61A9E35-556D-489F-8C67-894C34F00D88,THYROID
CF764E50-B0F9-44DE-8B48-F8F5A8920240,BRAIN
DC48EC34-1AA3-431C-8ABD-7F2D7BD6D32A,UTERUS
BD887C3F-0002-4EC8-B845-9B38E78A3906,BRAIN
64FCCF76-C73F-401D-974A-BBB4F1CBC8A0,UTERUS
1C94EA93-563D-4F65-B857-85EF91127874,BRAIN
D3A6AFA5-9D4C-4E7C-ADF6-1DDF3D361A42,KIDNEY
69C2B969-5B33-47C1-8E99-0714BFE0E00C,SKIN
F0A740B2-74AD-4350-A09F-C215479D124C,PROSTATE
D38D3FD9-7A58-43D0-876C-6235DA833043,BRAIN
B6752B47-317E-4C9A-8BAE-E265FFC8E755,UTERUS
672F7EC5-0BC1-4770-B511-DB2069C920D0,THYROID
B6428D53-EA3B-41A1-9092-3B47BF9F6089,LUNG
3977EBDA-AD30-4AA0-AC75-E33086DC533D,SKIN
44F0500C-5A3B-43C1-AFF9-2ED248AB634D,LUNG
E4E9D828-3904-4014-B1B0-FBF71D4416EB,OVARY
38D752C9-4856-4AF1-A6C8-0B3BB60A4B06,LUNG
FB8BD3CF-D2EC-47B6-B67F-65ADC1C3A6A7,BONE MARROW
F7B2E263-F0AE-440E-96C5-139233079A06,PANCREAS
4AB47AB2-6955-457B-8ABC-1B1E6617313C,LUNG
C3896DDF-ADED-4D33-B85D-B3769172193C,STOMACH
60373CCE-BBCD-4226-9C3E-A25A3CE37341,SKIN
928D2F99-A86B-47CA-A961-A8CAE7B44E78,BRAIN
97760901-125D-40BE-A178-AD0CB13B8BAD,LIVER
6CD0D15D-C8F2-48C4-8FCE-22643DCCA901,THYROID
3433BDF5-ED39-4F7F-A5EA-A13F277CB8E5,LIVER
D586B227-10FD-4FA3-9958-E02F901EB371,PROSTATE
9AC39CDD-4433-4055-8129-E83279E17451,UTERUS
D2AEB96A-CE7C-4FAB-81A2-66729657F4E4,LUNG
617447CF-9327-4062-B22C-71A8944C948F,LUNG
81DBA6D5-EC2D-43FB-BD7B-4C25063E3787,THYROID
695D5BEB-C772-4964-ACDD-577ECA532623,STOMACH
10577D5B-AD56-403F-A562-73A9ACF2045B,BONE MARROW
DB34442C-1882-495A-A2F0-2427116A1FAF,BRAIN
F37E118C-1066-4A84-B190-B9B78E265D94,UTERUS
DD96878A-6BCC-4C09-99B5-E5659297ED21,STOMACH
9D67D953-EC98-4B72-89C8-5732BC9D4BC9,ESOPHAGUS
72618985-CD49-4B6F-8CB0-5EE590FAD09A,LUNG
BD9143B8-9D97-4A05-872C-3FB82B4CF7BE,ESOPHAGUS
56D3154E-E779-4C27-8305-FEE7310B6762,BRAIN
A5FD7D09-E2A0-49D0-B976-8BEF7B0E38E5,BREAST
56F14575-A246-462A-8C6C-ECBCC29E2A15,THYROID
08191513-AD7F-4EED-8517-5AA2254F9D64,OVARY
CEAE6F08-86C2-4A63-B837-F2FF71C262E9,LUNG
BC8782DE-2AE3-440E-BF62-782B3E9994EF,LUNG
854F3575-FA15-4C19-A5AD-F9E596AFBC3F,UTERUS
53250537-70BA-486A-9A2F-FC42B7AE5647,PROSTATE
42CA7C91-F962-42B8-BF63-87DC50211EBC,UTERUS
A8A6F09C-9812-4457-9A4B-AD41F97B41A3,ADRENAL GLAND
EE0505BC-8638-41DA-86FF-193A3C28C5AB,SKIN
FCDDC169-7863-440B-82A6-6A13A4B827B9,TESTIS
3738DF37-7BD7-4B3B-A4BB-4ACA77A4573A,BREAST
1DB381EB-38D1-4650-AA1E-F05E221DED7B,PANCREAS
DD4F845B-CAD3-44CB-9D96-3C3F5BA1B72D,ADRENAL GLAND
6BA9B9A5-1EB7-4C4F-AD92-5FAB067A75A8,THYROID
89F67654-A246-4307-9B17-4A1C01DB1AED,LUNG
FD6F6227-0FA2-4FDD-9BDD-E5604FB96D87,UTERUS
EE2DCABE-DDD1-4C21-9D42-2E12D2FE16C3,OVARY
D26A96D5-7947-4E75-863E-8B423624C19A,LUNG
0534B9BB-AA7F-415D-A7C6-DB3B2F7A0863,UTERUS
09795FC0-F3A4-4C44-B659-52160C59ECA9,PROSTATE
8ACA6D79-3EA3-4700-A41B-D847BD612B57,LIVER
E9A9B482-A15B-493B-891C-387E2F327751,BREAST
BA5B80A9-05B7-4329-9AB7-ACD69F1528D2,STOMACH
497FB1B2-A998-44F3-8D69-6974314F941D,LUNG
4992152D-1D3D-4156-9D80-1B6810AAE78F,BRAIN
66B28FC4-B101-4745-8495-49EB475F9750,THYROID
0B400F91-2355-43AB-AA86-725C21352AB7,SKIN
29C6597E-5B2E-4F50-9506-DD672FE35EFB,THYROID
094703FE-A2EC-49DE-AEFB-DD1DD3D80F46,BREAST
DD36DD53-C576-44EF-A68B-E009B37A2385,TESTIS
EA4EC272-A9B3-4B2E-955F-19F7676A944C,ESOPHAGUS
2D638C51-F3A3-4E77-83C4-B1F6E3E1B6A2,SKIN
E84F6383-6102-4653-8208-F201E51E2ACC,LUNG
E2B1FAC6-6B60-4750-BDD2-D44A9679A690,KIDNEY
C8A3EFE7-56BF-4AB9-A232-E921DA3E437B,STOMACH
A98C7561-1B42-4CD6-AE71-924B91FA4C33,ADRENAL GLAND
A713AE2F-4D92-41B2-997A-EDA192242ABF,STOMACH
03C22FB8-0643-48FB-A09A-6119F722C09A,BREAST
5AADAEBE-F415-4968-A9F1-95D04D4F8737,KIDNEY
01170D45-CAA6-4F19-A75B-AE4CD9721BFB,STOMACH
D5CAF174-3E4C-42E6-9AD9-1E16C964AF02,THYROID
321A3603-B668-4E2C-B605-2AC9F447326F,LIVER
A3343F40-F977-4F9B-856A-28781F10F4CD,LUNG
0C5BFC71-79AE-4D50-BB9D-9C14A2CAF3FE,PROSTATE
59A31252-0035-40A9-9133-A6464396BF57,KIDNEY
A3CD519E-CF55-417F-AAB3-DEF0B25358C7,TESTIS
4AEE4E66-F11A-4D09-BFDC-9F3FA94312CC,UTERUS
92503CE6-9D9A-42EA-9F21-68B75B634DFC,THYROID
D453BEF8-3F18-4B89-BA42-CE74EB105032,BONE MARROW
C6586E83-11C5-4D9C-941D-6B73A542214B,KIDNEY
5022EF37-01A6-473F-B246-BFB0D07BF770,LIVER
5813BD59-3E38-4630-8735-F9F743F28160,SKIN
E416C90A-2A9A-4F86-9B78-51FE5F8E3B7D,KIDNEY
AC64AA3B-8659-4E96-8E47-B02ABBA77DC6,PROSTATE
058F42C2-82B5-4F04-AA50-2FA3FC2DA7A4,STOMACH
2B98B19D-4428-4F50-8DA1-C3BA822EB260,STOMACH
3A0EEC57-FD97-484D-8844-C2F090340EB5,UTERUS
2B43D1E1-2BE7-4C16-9B83-BCD37E9F0129,LUNG
45CEAFFF-F893-4746-8B00-DBEB33F71FC2,STOMACH
F1A142BF-9737-442D-B9A1-AA03958916D8,OVARY
B933A84B-7F0A-4FCB-B864-ABDF0F2DF1AD,UTERUS
45F65837-85C6-4652-B90D-354A68F83188,LUNG
24AE4256-3483-404F-BDE5-3ED03028ADEA,UTERUS
3182DEA1-4239-4613-925A-7E6503766AD6,ADRENAL GLAND
048ADC6E-8C7E-4875-ACEE-E4787203C078,ADRENAL GLAND
5DDE3AF7-AA23-4F9D-A8A7-429D684365A6,LIVER
1C09E759-F218-4BF3-BCA3-1A4B261AC59F,KIDNEY
5A040A73-CD95-487E-8AEF-9639FE4E2916,ADRENAL GLAND
873FE591-6605-486C-AAAB-B5D6C2BB6FBF,OVARY
0FA547F8-CEDF-46AC-9D8F-5498DFB6EA06,BREAST
E4FA9343-A981-421A-A5B7-C1A79925B1E7,SKIN
979D8EDA-9FC5-44F1-9A4B-B4B4E0334E71,KIDNEY
0DE47CE2-248A-4CAA-AC13-D667BB1E110F,LUNG
883D9145-8414-4571-A3E1-516F03452C46,OVARY
7FC7006F-B840-4B94-ACAF-3FD1C5042DD3,STOMACH
E3ED6329-5A10-4CE0-8003-1BA9622DCE38,STOMACH
BEDB0135-0A26-44EF-9028-C4907403B110,OVARY
6579B816-BC3F-49B7-A2C8-D330CE36148D,KIDNEY
F345B65F-B055-4714-BE04-8AA66320AD4F,BREAST
63FB462C-BF1F-4B6D-9A9C-A76F24ACF684,UTERUS
3A3B4D6A-B1D3-4E24-ABF1-8378D1884708,PANCREAS
1B75BBE2-56C5-4979-B6F3-2E79C7642057,BREAST
40CE09CD-549D-4868-90F5-7206BB092AE6,LIVER
6F0A1EAE-1DBE-4C19-BC3A-DB41CE9C56DA,BRAIN
CBD7775A-2802-4EB7-9F62-6B80D7667AED,UTERUS
1DD762B5-653D-4516-8215-1CED908182B2,BREAST
3E71159C-FD6C-41DA-B18B-0730C8AC7E41,ESOPHAGUS
D4E6DC5C-510C-4431-935A-62105B691699,BREAST
45DC704A-8B2C-49BF-8FB2-26607A2580A9,SKIN
1B142E28-116E-4D61-94ED-9E89F6A7685D,LIVER
8C256907-90C6-4653-9D5E-A770ACA4616F,LIVER
EC0C5E95-D2E0-4053-9DF2-F936D23EE6F4,LUNG
9657C56C-0A9D-4C0B-9039-9DC26FEEF5C4,BREAST
50314689-519F-4B27-884C-7816DD64CF4E,UTERUS
32A000F1-BAEA-41D2-AC75-02255A5BF2F2,LUNG
A7D5C583-6548-4C0F-B357-35787C0C7E65,PROSTATE
1B04B428-7C0D-49A2-B08A-072FA715AD1B,BREAST
8C98CB0A-9459-4D49-851B-98038A6913D1,STOMACH
68E56692-D46D-4A27-86CD-717E10AADDDA,OVARY
9BA9A60C-977E-4FC9-8B9B-CE66EBE6960F,UTERUS
B473C676-5C50-4322-B43A-05F500FFEBAF,LUNG
CA366342-0949-4941-8AE6-984BAF032886,BRAIN
C9F99B05-B169-47E5-94CD-545644FE78AD,BREAST
18855183-8342-4E16-8A63-A946A49E9421,THYROID
681DA261-2611-42BD-927D-9CDBB72BAAD6,BREAST
65DAB913-D39C-4AC4-BB1C-10E58914571F,BRAIN
320D9BB6-695B-4C9B-9FC6-B3940C7F866B,LIVER
ACCFCE18-1113-4203-845F-4608539005FE,KIDNEY
EE4F9349-F750-4471-BFE7-7230784569E1,BRAIN
6735B42C-E2CD-4B24-9AC2-5BA1468ACD61,BREAST
8DD0F4F9-3B96-42A8-A97D-A8DF0D09DAD6,LUNG
27AFE520-0907-4F6E-91F8-4F9D9ACBC9F2,BREAST
869B62A4-5B6F-41DC-8113-C2CA9ECB681C,UTERUS
9E781A09-CBB2-496A-B3F6-B1B8B514836F,BREAST
8E9CAAC7-31D3-473C-821C-2DAD37B44D3A,UTERUS
9E9640CE-68E4-402B-87B4-805A425009B2,STOMACH
54C50491-598E-430B-A04C-AE42D003FE9E,LIVER
2C060D48-3657-404E-BECA-EFA89981F641,KIDNEY
45AFEFED-3C26-4511-B185-C08E3CFD79F5,BRAIN
37E06B4D-7F5D-4C52-B5BC-3E308532FD2C,LIVER
FAE38724-0757-45E5-818D-9DFE1C132796,LIVER
CB507033-2F45-4129-95B6-EB52CB241EFC,LUNG
6969B6B2-7616-4664-9696-C4DACD10537B,BONE MARROW
3B7F80E6-74A7-4DA1-AC4B-C260B6BE880A,BRAIN
4EB7A75C-86C9-4C01-AF4B-AD541D3E3EB0,KIDNEY
ECC62CBA-16AB-45F0-9C5A-72F302B4A188,OVARY
8E9200E6-5E1D-4ACA-800C-B400B00A55AE,LUNG
E959E8BD-D13C-43C2-840B-8E19211EB643,BREAST
6BF76FE6-F1DA-48F2-B55D-CB106905EA8F,OVARY
3A8D40E2-492C-44C9-AC9D-97A85A684C01,UTERUS
63F8F62E-0F65-4661-A995-932EE668CDC2,PANCREAS
9669AE6E-11F6-4730-928E-63B5D5D4EAB1,LIVER
7480A3B3-3BF8-4123-8E2E-8C2B52688EC6,LUNG
D5D18AF8-9CC2-496C-A83A-31BBA0195CFD,LUNG
9F3C6D77-BB1C-4229-8A99-F063FB6240AA,KIDNEY
E070D6ED-3B18-4D12-ABB4-2B62FF6033FC,UTERUS
C227E512-1327-4BD0-8A9E-613D64F37829,THYROID
8854A877-96C1-441F-9B58-143641CCBB43,LUNG
84357DE5-59E5-44A8-A769-89BB71823056,THYROID
0ADE6D62-9254-4D7C-84BD-2581B0F5524B,UTERUS
18109400-AD37-431D-A548-BB08CDF027A9,LIVER
BD9F2A8C-9E65-4AA9-88C9-70DFDDEDD82E,BREAST
2166F56D-54CE-4F1B-8F07-A4E13E4489E9,ADRENAL GLAND
0A8F9276-D1F5-4BDB-8C86-E0A0AD8E46EB,LUNG
279C157E-D5BD-4D05-9784-69E251376ECD,THYROID
6070DB25-079C-4BFA-889D-E4E447CEEA70,BREAST
8E62CCB7-9D96-417B-BBCF-01DE08704EDD,BRAIN
7578C9A3-FFF8-45C4-AC28-1C6141A9A2AD,LUNG
DD3D869A-20B4-41EA-991F-79A38CC04D50,SKIN
4FC69960-8EF2-49FE-A718-7004E99E00A8,BRAIN
9E21A804-3F57-453F-8117-4B5262BF8B81,BREAST
F1DB8EA2-8AC2-4654-B543-18808D184FFD,PROSTATE
08DBF97D-4F48-4912-8120-AB430EACC113,STOMACH
E5637874-962B-4C43-8339-A6625D754DA8,LUNG
A6AE117C-665B-44D2-8BED-4282C8E34C68,KIDNEY
DADDFD7F-7FE4-4870-BCD1-E97A250741A9,THYROID
660C6BCC-5C1E-4316-862E-9B7CE3891D08,TESTIS
5984264D-BD86-4D2F-8718-7DCAE974F50B,LUNG
F8E79C86-05B7-476C-9361-23C9C8FEB80C,THYROID
F9135D0D-6447-4452-8EA8-98DEE4610226,BREAST
DEB3BE77-120D-4EC5-AA7A-4B2952F2C832,BRAIN
368ACD26-C7FB-4974-BB7F-0AE22670CB0E,UTERUS
22FAB44A-F4AE-46AC-BE4C-B16B3E9509FC,BREAST
B3184EFA-FB47-4F16-89D5-ED529A7B8495,LIVER
3F7CB9CA-7FAA-41D0-9558-000FDE573811,STOMACH
0A1BA2DA-2D4D-480C-95CB-F7C030D5F5F9,THYROID
F55A8A2F-7390-4639-A350-8ED374AD2D55,KIDNEY
A39BA4B3-40C6-479C-9407-01616194B057,BREAST
A1203AFB-95EC-4EAF-9290-BDB74432403C,BRAIN
EEBC342F-80C7-428B-A69C-35962A8A0251,LUNG
E3F23DB1-AC1F-4FF9-BAB7-38EEDC12F114,THYROID
C079CC60-A420-4F66-8B9C-32DC51C49986,BREAST
78E1736B-401B-4D4A-8BAE-A9364B4362A2,LUNG
7F3B9867-5120-408A-95E1-E37FEC8B0CAD,LIVER
4E978C4A-1CCE-4C7E-8FAD-F968D4502F10,KIDNEY
6A30D8D0-DDB8-4B34-8BCB-46986144F551,BRAIN
6DB4F472-EBD6-4093-9ED5-6AEFB4E04149,OVARY
9EA8A9B0-1D4C-4361-BFF7-67EFA477F1F7,LUNG
B1E54366-42B9-463C-8615-B34D52BD14DC,PROSTATE
03AC4F21-01A6-494F-922F-8385CCAC71C7,LIVER
26A1F392-CED2-43E3-8096-74E6F2BFC8C0,ESOPHAGUS
DCFB0E0C-2E85-4E26-86FC-1E16910A8345,LUNG
5E3876F2-37BF-4C87-97E8-2C18FB32807D,TESTIS
F58FC7D6-A999-43BE-AC90-F23C39C9E887,TESTIS
9AABE7F6-9EA3-41E9-B763-418BADA1CF4F,BREAST
F8DF1543-E00E-4741-804E-F577BD88874E,UTERUS
F50854E2-2F5D-4474-BB7D-842679B3DA09,LUNG
9450690B-A2B2-45D9-BC5D-534624DDDFF5,BREAST
62766C4A-50D4-465A-8FC5-6E1141FE590B,KIDNEY
1FC13EAD-2830-4033-9402-EFAA3A2E430B,STOMACH
9AF9E9CF-2D77-455E-8D47-10537BADD98F,BREAST
C480F1FB-3100-436C-B0F5-DED63B7A580E,ADRENAL GLAND
15037D3D-2D9B-4640-B6C5-E3C2951AC0B8,OVARY
46419127-7594-43D3-B4EA-4C7D39E0EF60,STOMACH
7B009BCB-CEEF-487A-92A7-831C5A45ECE6,PROSTATE
8C8BAB17-707F-41B0-ACA0-D6BFD43A947A,BREAST
6F4F72B3-E2B1-48DD-B9F4-C03AFCE79566,BRAIN
2D6C5AA7-3B33-48D7-AE0C-77A16B749D13,ADRENAL GLAND
8CD2EAF7-DA52-4E01-9E01-CC457076E0D6,PROSTATE
282EB724-805E-48BC-B2E7-E0637008652B,UTERUS
9EF135A6-03A5-4DAE-8BA2-B74482321BA0,PROSTATE
F82D5A60-90F9-4FF4-971E-73F7535FE65A,ADRENAL GLAND
D8758939-ACDC-444E-A980-5AC342E107A8,KIDNEY
9BB12A25-E833-4055-8CEF-814EA5454F11,BRAIN
4370C286-7C2E-44B5-9C08-F60EC37405BD,KIDNEY
BB329D2F-C41D-4147-92D9-C7B971CAD0DC,BREAST
6793C974-75B7-453A-927B-1B18170E6575,LUNG
25DC023F-6DE8-43EA-9EE5-51BD932AFE59,KIDNEY
BC73AE91-E516-4AC7-9189-F56121A5CC23,KIDNEY
83D11444-C029-4152-996B-444997C20DB5,LUNG
DD04A6C8-FA62-4565-9069-D4F043739EFF,STOMACH
ABCF168A-484E-4AF7-8E2C-918F8244765F,UTERUS
6CB4F59D-BBFB-4224-BF36-0B7F9195665A,SKIN
72499823-10EB-4C49-9053-8AA74F40F26A,BREAST
5A0133E4-F767-439C-8EB3-AAD140134CDF,SKIN
89C9B0EC-B1D7-44B4-84A9-34A0D5E14E0A,LUNG
33F5C4DE-887C-47DB-BEC7-6F8F68E83DD0,LUNG
6385B627-53F6-42E6-9A86-2A7895A5B6BF,LUNG
DAC53B0A-8F35-4EA6-BBCC-4CD1C049E11F,ADRENAL GLAND
CE9281FC-339B-45E3-9DE8-68EE22C18AAE,PROSTATE
623B7D07-11C0-4210-BA5C-044F9E6F2768,STOMACH
C557E230-5114-4673-848A-C249BEF7A1D0,KIDNEY
F6CEF865-AE15-4030-895A-44577AADEE76,LUNG
407BC25E-900D-4CDC-B6A1-2D00A40F9280,UTERUS
8FFF7FB0-88C8-4B49-A0CD-A7C0756090E8,BREAST
C5DAFC39-2552-47D5-BD2C-E9A74212DFF8,TESTIS
473DBE41-A955-4EAA-A48C-DC45B2B79C76,SKIN
66235651-C093-47D2-B0C1-1D18EB8A8A96,THYROID
DBECBCE2-8AA9-46DD-BC74-06B18BEF9DAC,BREAST
7A85E8B4-EEA5-4165-8396-27B895E552CB,PROSTATE
44DA958F-53C2-4936-9737-29906525C745,LUNG
3334280B-2A36-4AC7-A021-A76C10E958F0,ADRENAL GLAND
485A8107-DF9A-4BC6-8A72-07FBA93F10F2,ADRENAL GLAND
CDAFAFEA-365B-4F25-AEC0-639B6E0CB626,UTERUS
D08B9D87-7327-4D2C-8B10-8A3973B99209,BREAST
6ACB4FA8-1E5E-40FF-8C1F-980CF41215FB,BRAIN
F0312EB5-191C-41E8-991B-D070F67AAF22,BREAST
0816836B-3F01-45BC-A843-00867E98FAD7,KIDNEY
79F4CD43-12B4-4ECE-B40E-5208BFDF6E9C,LUNG
8C9ED6A9-FB69-452F-8E6B-10B980A5E91E,LIVER
4DE6A823-B3DE-4E10-8B94-BF01521CF218,LUNG
31CB30F4-80A7-42F3-8473-5CC2F7732CE8,SKIN
42A0FFC5-0804-4B82-9C18-50DF23F21CF9,BREAST
581B589A-0489-4A89-8E4B-86719EB9C756,KIDNEY
E3EF24ED-7610-4180-AFCD-7025F27D99F6,BREAST
2D6C4FE4-D6BE-4D56-AB9E-0F747137436B,KIDNEY
8C9851D5-3091-4DE0-A59E-9122C0CA1CD2,LUNG
5E4D0532-9407-4E5A-B733-F4A09079D911,BREAST
E3F2BF50-3717-4FE2-B048-86637C7124C6,BRAIN
1701DFD9-74CD-4203-B2AA-B158932825FC,BREAST
53ED3333-2BE6-4738-A2C9-43C9F0A7B5BE,BRAIN
4A2E75AE-A92F-4497-9253-64AC42CFA745,BRAIN
1AB92ADA-637E-4A42-A39A-70CEEEA41AE3,BREAST
86F16B3C-E263-4DD7-BE9E-8AF4546FC548,LIVER
E7BE457C-A99C-44CA-8101-F25B50A62E9C,STOMACH
2347F3B7-DDA3-40C0-B6D4-8819ECA69146,ESOPHAGUS
9F77DB73-FE2A-4969-8DB8-6B95E7B6DFD7,PROSTATE
69109A54-6407-49B3-88C4-B6EB46768097,KIDNEY
9583BA22-0629-4178-91A8-877F8C33A6E9,LUNG
B5D1E2FC-AD5B-4BCC-AA60-0CB94FB09FCA,BREAST
A2F9D67F-13CC-4157-9CE8-39E462403266,STOMACH
3508F4B0-1ADA-4937-B924-424AC2596341,BREAST
4A917271-7EA0-4F43-B474-7F5EA756EB05,OVARY
F226F6D3-DE88-4B15-A0F1-63EDB55E8F9D,BRAIN
0A1391EA-5B15-4D28-B6AE-2732FCA49897,UTERUS
8AC7406E-558E-437D-A335-5BDA778EAAF3,PROSTATE
EE7279BD-9012-48EF-9825-3D0AB90FD6C5,STOMACH
E4C04249-9BDB-4A6B-A0AE-B8B0AD4D4260,KIDNEY
BC5D3686-9AC8-4E68-9E42-76882B88C1C1,LUNG
4BE13F18-43C2-4B90-90EA-BAC3B995E8D9,LUNG
385ECC71-2BF4-4E14-B2CC-8423E79BDEBE,BRAIN
BBFEF368-7FC6-47DD-8DDC-F1554238ACDB,BREAST
F781B4BA-5514-4CDB-A49A-C62B70B00B9C,LUNG
40224DBE-2EB8-4984-9FBF-45B4FD25334F,KIDNEY
8D53E953-DA0B-4734-815B-0CB6DD129827,BREAST
55CFCA9F-0704-4948-BFB3-9027DE73E4BC,PROSTATE
F7CB1825-2303-4DD2-AE1F-7205738EAF1F,ADRENAL GLAND
A1D25EA2-DB49-46B4-95AF-DCDC24877930,PANCREAS
03EB7EB9-2C9C-4A7B-BAF5-71295FD5ADB2,KIDNEY
39722B0A-293B-4592-AF57-BCA22C38A64E,KIDNEY
242D54C7-7BF9-41F0-8588-E00EAFF9FA43,KIDNEY
0B3CA2C9-B166-4156-810B-231E109E5F7C,SKIN
4B0F6723-B864-44BA-8784-D3B0CDE14E34,KIDNEY
FA8E73EA-649C-43ED-854E-B9472820D1C6,UTERUS
BEE35228-4A46-430D-9210-6BF29DFBB29E,KIDNEY
E5D94733-7D43-4021-8F57-4426EF183682,SKIN
5643F725-6510-4FB3-9FAA-44B3124A9AD6,BREAST
9AC963E4-F82D-460E-9CAD-C651B879780A,OVARY
D7671995-E0FF-41C8-8A21-9A026889BE63,PROSTATE
AFFB9247-0AD0-4569-A1FB-643FC8492850,UTERUS
982F59C6-E338-49D3-937A-2ABACEBD0F8F,SKIN
A745888D-3960-494D-9BBB-296F515AEC54,BREAST
4A7E5D7A-7C43-49D0-9FF4-DD76A605F641,LUNG
B3527517-E339-46AE-8437-65303C309015,ADRENAL GLAND
A8430493-D2CA-4F70-B7EC-9337A7254C1E,THYROID
D951C2C5-B19D-475F-914C-DAC73179138B,THYROID
DAAF55AA-ED48-4221-9CD6-D1DEB6376017,BONE MARROW
2D98EF29-6A95-4864-A0C8-71D9C4E46160,LUNG
5009BD6C-3F8E-459E-A52C-25D069A8D648,SKIN
