,sex
CEAE6F08-86C2-4A63-B837-F2FF71C262E9,0
3B02D2AE-6DBB-4439-A976-A3B186DFA3AD,0
B313C4A6-D71F-4032-8810-4B48E86A85EC,1
FCCE37C4-A2BE-4050-8EE2-DC341093C014,0
9DFEF253-923F-4EE2-8E3D-C75805387B20,1
0B1ECD1D-9EC9-435C-B507-E349E9C124A0,1
F792A65D-08A8-40CE-B7A6-ED1EE29AB356,1
4A082059-5FAC-481D-88EF-6FC6F3E012A9,1
DDC03CC8-8B62-4A23-BF0F-41A3A7FD7F65,1
F50833D9-752C-42FE-AC03-CE91ABB9B825,1
85BCE632-72B2-475A-8FE0-F045051B3CE5,1
58578614-E4A3-4655-BBAB-F65851625E0A,0
240D10D3-4C4F-4F76-946D-88916259D139,0
3F9403BF-0B47-40E4-8709-9DB0D218E607,1
3DBBDEDA-F9FC-40DC-804F-45429EA47ED4,1
810FC459-F77D-462D-90B7-E77C1FD43981,1
A6158098-8F9B-4110-9226-A00EF48D42E3,0
54B7F258-FE9A-4EFE-87FB-465D587B1170,1
FCC10778-9575-41F4-BF95-4A97F7C58BA6,0
99C8C031-AACC-4D06-85B5-9B082226AB3F,1
827232CC-8035-440C-8B12-02C789C70B1B,1
70B8DEA0-12B3-47BC-AF05-E3265DF6D40A,1
7987E019-8FED-469B-A6C1-34EE430A60C3,0
77D4165E-7CB1-4D69-AFE5-C8D914531651,0
CB0F961C-527D-4A48-9408-286B26BD9532,1
2B8C521E-811A-4909-8BBC-B1265EFAA9F7,0
2B1931F7-7AC3-4E4F-B05D-32B7645D7084,0
1BC37328-9C24-40D3-BB7B-000E0F562CB5,0
4975AB35-93E5-400D-A429-CEA81BA89FFE,0
50E5597F-CD6F-4816-9E37-A5A651D65E96,0
5E343116-414B-41F2-AAEE-A3225450135A,0
C8D64135-1B75-428A-8C75-351D32009EAC,0
4F9D8615-FC3B-4F57-89FE-58F8C1B85984,1
DD483639-B2E7-4745-BCFB-55ED1D82BFBF,0
A638AB0E-17DC-4DB7-8986-E7B87C798E0B,1
E4C31701-7BA2-4104-92BE-599998643351,1
F39FDB8C-1683-4A4F-83FD-A1521C972501,0
90496A82-EB8C-4B53-B38D-D24F69B009DD,1
F0A4A2A9-61EB-4D59-8738-0CF7F15738A5,1
08AC2706-7651-409F-BE6B-BCED1C2D1796,1
AA4D9A22-A8FA-4C41-8B73-D337656CB35B,1
33F20F2D-51A4-4038-B1C2-D5BE14BAB1CB,0
E951A6E9-798D-4092-9AA0-270042FB9867,0
4727A92F-1E11-4684-824C-E0D78AACA7F0,1
2093B791-606A-4F18-8E0B-F8607DCB8256,1
AE4BFE63-F0C0-4624-AD97-4F7FF13E2384,1
767FE89E-E19F-4F56-A744-CB3C5CCC085B,0
1BDD49E6-9DA9-4823-B056-4B2B91786A1C,1
666C7B13-6E70-4933-A911-6D939581A853,0
F2FFBB73-9948-4AA3-AED9-2DB59D55DDB2,1
D6991E1C-2883-4CEC-9AE2-0D91488E2270,1
BF513557-1518-4843-9F62-837B557D4CAB,0
BD755511-C2CA-45C1-AD55-5BFDB8EA89B6,0
5742EA72-ED77-4A67-9BAE-F3A3D5EB96DE,0
8399C064-FA69-4044-B7E5-7EFFC8DAEAE0,1
F3F32D39-7ACE-4462-8866-FDCD35DA4599,0
7053DEF6-F90B-49C8-8F1C-AE3E475357D9,1
3DF0CB8F-4559-40CE-BCF4-4B038929FB4E,0
3A712325-2D7E-44FB-94B6-CF4A98758794,0
2C2AEF1D-4112-4EC7-9027-5E3FD26E8802,0
1A81B7A6-EC11-4FC3-B2DE-022CF948B947,0
E5C35707-AD20-49CC-BD2E-0896FFB39F2F,1
FB4C7892-3DBB-4148-AAE9-75B19A1A4031,1
46C3A870-E37A-42CB-8C0C-6ACACEAC1ADC,0
7B1D907A-09A6-4A20-B5F4-89052AF75A03,1
B15B0185-9C28-4A00-9CEC-05EFECEA6709,1
BCE26B15-3252-4FE3-A76B-1ADB9DC7B52B,0
575F7572-9367-41F5-9EAB-72B7E1820C03,1
891C47EF-2EB9-4D87-A070-BA561660E4CA,0
EB53D3B5-8429-43EF-BDF4-4399E46EB5E3,0
75F1E6B3-B296-49AE-B065-B4E39A986790,0
1B42EAEA-D02E-4F4E-9769-AF62A6E56787,0
1E9C6EE5-D79F-4B2D-B8A2-6317875ED4F3,0
29968837-2519-4D95-91CE-EC981D6781DC,1
D6E4775E-6B5F-41C2-A10E-7305DF78167F,1
654534B1-B0B0-44BD-BD24-879F29108EC3,0
E7F58338-6854-4C5F-ABA8-3CC3570B7CA8,0
4B64F7BD-77DC-4C0C-86CA-76528462BDB9,1
EB2C388D-B686-4CB2-8676-1E76CE61018B,1
7A4E98CA-A3D9-4485-AB6A-2EB266CF2ED0,1
D27BDC0E-3C47-4E76-B4AF-A8A18B95B7C1,0
C6B01C06-EE78-41EB-B17D-71622C9DF493,0
47464828-52EA-413B-B30C-BD8B55903D78,0
7E122E61-7895-4322-97BE-ABC29D7B7EA9,1
5B1E3218-61B6-4D10-8815-C1038C739F05,0
40E73C40-97CA-44BC-BAF1-5933C0B0709A,0
CA6D11CC-6933-4EEB-A3B2-B364608ABF82,0
1E900E58-4117-4814-BC09-3600AC904481,1
78F174CA-B85A-456E-A1C3-C586A54F67F2,1
DE23CC15-A95E-4119-9B3C-8EEC45900D11,0
6C1FF3E9-0A8B-4B02-B0E9-EEF333E53592,0
BBA302F2-AB58-4A86-B853-A0FFCEA9E272,1
688EFD86-95DA-4442-87F0-DBF9E6B549FD,0
5CED6AD5-285A-4883-8CF5-C9F50E6C88CE,1
8157302D-2DE9-4FD0-814D-1E72A1743EB4,1
0B853889-AEDD-4BAF-A1F3-A25120D2C3E4,0
452B3345-8995-4D2D-B496-148CC6814CCD,1
D4D8DB36-74A9-411F-8438-151F0E12D6FF,1
02475D11-FC81-4E88-944E-173C32DC3FE7,0
F1E14A8A-A89E-4C4D-8B35-520E155236DB,0
B9F42E36-78E1-4BB8-93A8-18264A48E8E2,0
596736FB-5FB7-446A-B8CA-53F0129F41CF,0
BC55CCAB-D8AD-4FF6-814D-508C2FBD5DFE,0
B232056E-59B2-4D05-983D-8740D6994A71,1
9B440917-E5A4-43B9-A48D-6ABFEDCA6CFD,1
9E0BC893-3036-49EE-A807-957B90B2A195,0
F7946671-1EC2-4665-BB8D-CCBA87B69C33,0
43AB0A66-C7D6-4791-BE3D-EE41FED714D8,1
FE97638C-BBD0-4BAC-A8B6-8690D919B98C,0
7559E197-0527-40D8-A982-C37B35A9A902,1
368F63CC-493E-45CA-A846-8A4D943C4928,0
C477F08B-FE69-4374-9555-DB6A1959E4C1,1
2D57E24B-97A6-4B85-BC8F-3E02DDC6C460,0
642703B1-AF99-4746-A915-0792F4B9590B,1
CA13E5A6-519C-445F-BBBB-0774E23C0C6F,1
06B6450A-FED1-4F0E-8E00-EE6E038DA734,1
9133A8E4-DE95-4F2B-8F2F-CB52355D8045,0
CB81D878-EB3A-4428-92A3-A5E99AA92BE6,1
D6973BEB-0DCB-4163-B854-13D7BFB055B2,0
E7C9B0ED-A12A-4F39-BC1F-8EE6FFA05136,0
21F95DBD-67B5-4D03-9A20-22883C4473A1,0
6923944C-7D5F-4C86-9EEE-070AC00FE369,0
E076A9A9-EA2A-4FF7-92A8-F2DA7F30279E,1
27875588-7C41-49BB-A4C0-A66D72A12499,1
61A7D1B9-FC5A-4B9C-989F-936CDA948C27,0
BC2FF24C-25B4-48E9-B5AB-DD7D1C696253,1
228D156D-4C06-4891-A0F8-3078483CE29B,1
AF3648D6-C774-48CC-9428-ADC00402A562,0
E69E45DA-66A6-438A-9BFC-5F1F7F5C5A87,0
BC8782DE-2AE3-440E-BF62-782B3E9994EF,0
706B5E97-06B6-4401-9934-7CF12FF7F816,1
717792E7-24FC-409B-93EB-2F8E714A97A7,0
C68E5B13-9E64-4C21-B8CC-F85A77B1393B,1
3DFF72D2-F292-497E-ACE3-6FAA9C884205,1
E6088A41-B0DC-4FBF-8D14-BE78024CF8CD,0
4852766A-9715-42DF-A555-F1C5011AC535,0
06CCFD0F-7FB8-471E-B823-C7876582D6FC,0
DC1F29A2-39DE-44AD-936A-54B2B32D6370,1
670D8333-6723-4B4F-B533-D2BFF803A9BF,0
E2E857AB-E18D-41F8-8090-14CD0956D472,0
0DBC5E6B-7BBA-4083-9F99-2BC19D75F4E1,1
735C0AD9-1788-4FA8-9373-BAF2DDFFA15E,1
A09B67EF-16D1-4D54-8C46-CBBFC3236FDC,1
122D1D3C-8C13-4BFF-A135-2A308C6A9483,0
C705FA90-D9AA-4949-BACA-1C022A14CB03,0
A74E06DC-472F-4D36-A45E-D040820F4D4E,1
E3821F0E-BD25-4A59-92B9-8D79261C643A,1
13EF5323-EAD9-4BC7-8AC4-33875BF12E17,0
079EACA1-0319-4B54-B20B-673F4576C69D,0
8415842D-D450-49EE-ADAB-AEBEAE7CA33B,0
B5567E00-32AA-48D8-8087-1088C22B0994,1
8BC036E8-0EA0-4346-A551-2A5F8975FEAB,1
443B751F-4F0B-45A1-BC83-24E446E8E573,0
7E4D42B3-FD9B-4184-A4A0-E52E45259428,1
2A0A7DE1-AD34-408C-9EBF-F2ED2B8427F7,1
82DA87CF-C067-44B3-A372-ECB056337B08,1
8839B692-AC8F-4A1D-B94B-473B1BBF448B,0
0797DC35-6243-451D-9653-9649D390C0F4,1
2DB9E01D-2082-4D9A-9B5A-8C1149AEF365,0
7B3E6643-C148-4266-A3A3-80BAB713DD3E,1
05E2E228-C0C5-4D6D-8FE1-DA25D78B0EC1,1
0D5BF444-0CEB-4243-B0D3-3D181D26D7E3,1
D22B2633-C1CF-4E5E-A3AC-983ABA7776F3,0
6B830177-B8E3-4635-BED3-2214F4A1C576,0
84DFC6D1-120A-4EC5-A66A-0CEFEE400589,1
78AFD286-1D48-4CC5-8D01-CEBF637679D6,1
5C8E4F70-8C40-4036-B69A-11F9D0BC6243,0
AE818BC4-05BF-4E85-A4AD-F3E43DD7D37A,0
B6B48FC3-8C96-45FE-A0FB-8C94BB9FA78A,0
14F2F39A-EA0F-4027-8877-FEEEEFF1F085,0
3F0387A6-C34C-448A-AF10-E53691CA7103,0
ABCF168A-484E-4AF7-8E2C-918F8244765F,0
D4E58BFB-9859-4D77-A581-1D713AA54B0B,0
29406946-7073-45FB-B9ED-0DB814E391A8,1
A59040E1-6D0B-49F1-B4B3-BD96B0E98536,0
0C0AA0B2-5191-4EDF-8937-ED7434F30283,1
B9B72975-8134-475C-BC0B-0CFDB24F636A,0
777646E6-F734-4F24-B887-FD8DD9E906F9,0
218F1728-2967-447E-9BDD-F78E21265395,1
80C54D0F-1525-4699-9AD7-E7D77BB34195,1
1E122AA0-1CA9-4F1B-823E-68D21D9B50BA,0
A156D533-673A-4A66-A135-679D0748E036,1
4B4647B5-1964-49A9-AC25-89AB4A669341,1
0375EFB7-6AFA-416E-96FA-C9A69AD7E95D,0
3E02B5C5-1842-4151-8628-ACD2790215E4,0
3E0752F9-7BE8-4504-839E-5154BD4305C6,1
FA371ED3-DFB2-4944-BE23-EDA4B4DED170,0
94C80946-14E8-4CFB-9A66-CA0BF64D5466,0
E18B70C0-BDCA-46D3-99BB-C6C8ABC68DA5,1
4113BB01-8676-40B1-AD48-D31462D6EA3C,0
961CEC20-67F2-4615-8725-F35C12F0BC9B,1
A6CC4EB8-BB74-4CBD-85BD-F60FD9D4DC50,1
9FC57F0E-A21A-4D05-85A6-764AFF321301,0
DFC4DF4C-EDDC-4EAD-AC46-93BC8E6DE36D,1
85C4E672-6BCC-4CC2-9C1B-14DD48329E5A,0
AD214134-733F-4643-89E7-3D729E3E189B,1
E93C4A65-43CE-4C2D-8DCB-29287FC969F2,1
86F94264-A6DD-4A97-9191-036F066DD0EF,1
09D25417-23B7-4D88-A0EA-F307985FBBBC,1
943037EA-C7DF-4941-B355-ECA21707EDD0,0
83D11444-C029-4152-996B-444997C20DB5,1
6A37EAD0-5083-426C-A6D9-274EB0F8D42C,0
A4CECC77-3764-4F27-BD37-D7E76E436944,0
0915FD2C-0C30-4437-83BA-DFBDF3CDBC61,1
21F5BA76-8F9D-4742-9AC6-D3FB58F8612D,1
CEDFB044-C1DF-4928-AE25-EF2DC81006CD,0
E6901976-2075-463C-828D-8DF924EFC78E,0
94B74565-C9AE-4723-8D01-4A7B6C0D3CF2,0
27FB653A-9E07-44AD-952E-9E4DE4AB5891,1
0A562D9C-52B2-4CE1-8173-4874835682E5,0
2ED0EDE4-3B77-4FA7-9568-BA8C496F103F,0
B51FF2C1-761A-48AB-945A-BB7796C60655,1
ECB2DF14-CF68-44D4-8719-973AE448B992,0
208165C0-229B-49E2-A22A-575CA3157C9E,0
1E95EA22-BC41-4AAE-AFCC-F9281989A785,1
3752431C-C493-4BD2-B6B9-282C28A62F9A,1
431F73A2-2AB3-4101-B610-7FC02A7097EC,1
AA26E72A-924D-423E-90F6-96C67A7DFBBE,0
4E92867A-7834-45DF-AAE7-A680EF37CD1D,0
7A392761-6834-4B60-A49A-99D0D2AEC612,0
90F0996F-AE69-4578-9B98-6572B5E708D4,1
701D6EDF-68D4-4034-AE7F-8955C4505A7C,0
29B5B851-7CBE-49D0-8288-0F3AA8B70F67,0
F4A6DBEB-548D-41CD-B24C-6F9C8CC1461A,1
5ACFF57E-8B40-4A68-98B9-1F80D80B3F00,0
658F68D0-AE74-4D23-9A8C-146E9A53FC77,0
BD213FB6-2DB9-4955-B061-4CD47604176B,0
E4673254-C59F-4C2D-BF1D-DE6F7464A287,0
4135380D-3C13-4D97-BEB9-2C59457AD356,0
CE80AC41-E93C-4AEB-A3FE-AE7C7806B545,0
5B6398F4-30A0-4498-9590-41D26443ADCF,0
C2BCFE2E-3C03-4FC2-80B7-46D18E5F7889,1
3282F146-2782-4877-9EFE-6020AC277A8C,0
78EEB2C7-4B64-4CB0-9C94-E2AC46A75237,0
7BA2E380-597A-4BCB-88CD-57418BD0CE3F,0
C5B99B79-067A-48F9-95E4-35770562E686,0
BC2B278C-8924-41FE-8641-D5E39E5795AA,0
6923E0E8-FCD7-4D3A-BC56-8C8B0E8DB58B,1
FCE788C2-DBF8-4083-9EA2-10A08B857E9C,0
36F63B8A-5F8D-41AE-958F-8B142FEB1A3D,0
5085CE66-190D-478B-9AB6-55AE71C41CCF,0
61739A8D-6F47-48D1-8ED2-D31674159B04,1
C445F3C3-0E15-4C92-B258-B35433957A8E,1
060C8F0B-DAB8-43DB-80C9-3404AFCC0B7D,0
5AB5396F-925B-469C-B240-FB37991004DD,1
755A5806-B054-449A-93DB-79909E6C93A1,1
FEF9AC74-03B0-4BE0-8844-3AA874527B73,1
0B261D94-FFEC-42D3-B17F-15FD25A46422,1
B8087BC2-431E-494C-BEFA-1111AD2E6BA0,0
2F38E3B1-4975-4877-9DCC-C00270602180,1
2027734E-C7F7-4040-AE5F-B1C3E00782E8,0
CBCFEA7A-3604-4322-B660-CAA00C257EA0,0
EE40EE80-4520-4643-B906-48246BA616A7,0
93C88EFA-475A-4583-8563-C032CBC3C652,0
C69F0DE1-EE8E-4FD2-9612-9415146208A3,1
0A4B2A06-3603-42F6-9E6D-E5595E86D1EA,0
C3DE4A5A-1832-49C8-8548-02BAF5E2F58C,1
36BD5FC8-A576-4945-B35B-1E8CEE72947C,1
E8385A24-9459-4D47-9147-3A628D1A213D,1
E591799F-4E62-43A1-8A8A-C261EE85E1ED,0
821934D3-025D-40E6-8C46-5627A45AC163,1
9101B400-084E-4DC8-94D4-1AA076BCAC08,1
ED86F92E-6B39-4C0C-9A60-870984F53C4D,0
01B0AFA5-4EA9-4C2B-A375-7E1E4D9B3C09,0
2991E31C-2CBB-4FAE-991D-6A3E811C2E1E,1
6D239281-7408-49EF-9B9B-F11EAC959F1C,1
6048AB67-E4E1-4E23-BD8D-5EB5B6120FA4,0
633662D9-2A37-4B98-A193-8BC082F46CC5,0
0195B339-0A12-4163-A281-50E1EAE085CF,0
AEDF36E0-09F9-43A2-8A58-7E2DFC29A681,1
E583182C-08E3-4687-B86D-2B8570D500E4,0
5BA6FB84-12F9-4106-A93A-82F2AD963DCF,0
981A0365-A95F-464D-9DE8-556A09121E8F,1
E286F56A-1719-409F-823C-DA63DA424F68,0
3C4E8DFA-8EA0-4F1F-89CB-CB8805395872,1
5EC64886-2295-497A-BEE8-8AA17D8DADF1,1
7A1CC5FE-3D3C-4391-AD2A-0A0E4CEF7EF2,1
7D3B016F-BD87-4E5F-A255-03D7DF81F212,0
55346F70-9B46-4121-9983-5DDC671DF681,0
743BCEE9-B5E2-4347-820D-7D9834A9D1DD,1
096C96DF-4740-40C0-864C-3873CCC57AFE,0
C8180F95-4E9C-45DB-B959-B47F64167C2D,1
1CBFB672-4D66-430B-83F3-7CE3BE20ABF6,1
2C527579-8B48-49B4-8383-8C084C046C62,1
53BA607F-7939-40D9-BEFA-DC4ABDC7630B,1
B5EE2768-0D67-4584-ADBC-EC745FEC52EA,0
79FD2101-0A9A-4EA7-A773-5EA8693138D0,1
6F0A1EAE-1DBE-4C19-BC3A-DB41CE9C56DA,1
D0BEF190-7437-42B8-82E3-9B24DBCFC468,1
FD476524-E22C-44A1-8F91-2A8A0519AA7D,0
8CBB917F-38C0-4362-A3CA-537D7EC73351,1
AC376BBB-667B-4469-B567-9BE18DE0F811,1
0C6BEC3A-7C61-4470-B92C-A1471CEAA3D7,0
6C5EB795-413C-459D-89CD-B9CF340C0BD3,1
54092E76-4C27-4A4B-8348-8748FCE728A6,1
740FCE46-8A4A-4A6A-B79F-78A63D28E313,0
517E939F-D96F-4567-93EB-5F12AEF517B7,1
108E4F62-AA05-4297-9BC2-2FB82D687349,0
E5842CB2-1441-4A60-98A5-104E0E421797,1
E70B53F9-6491-48B3-A4FF-FFDC99477983,1
C204D355-B876-4341-A111-36D48CBDD2A8,0
22A5E04D-A9A8-4C13-8A13-9BDBEB357686,0
46153927-2783-4788-80E0-89AD4DE77549,0
BFAF5464-D239-4A03-AC34-984DEBA84451,1
E547AED5-1579-4589-A683-D07CC0E51F93,0
368ACD26-C7FB-4974-BB7F-0AE22670CB0E,0
4AB47AB2-6955-457B-8ABC-1B1E6617313C,1
B6FB657C-3DA2-434E-9C17-BDBF30EC3BBC,1
4139E0C9-F712-4A25-8B59-587533B93B3E,0
E53E1926-0B0F-4942-BDFC-0219B043237F,1
4E8512F6-09C6-4C27-A3E4-10A5BE009FCA,1
8E29A6F7-77BC-44EF-AB26-10FCA1187FFF,1
8B0BB142-2631-4EB2-BB73-1A7F107940EE,0
638ADFBF-C012-4459-B157-82DE0BA29FB3,1
F2E4F336-2EFD-4378-91CD-1274EE90F7E7,1
BA59EF50-CFE9-456D-B1B6-67D0945004F6,0
4118DD33-B78C-489D-8F96-2DF0F01900C1,1
1352B654-6F4D-42A0-AB1F-9BE50AB80A1A,0
CA2CBBF1-225A-43BB-A197-04F521329592,1
8C71539D-374D-4C12-A456-8BD16A7341A7,1
BC5D3686-9AC8-4E68-9E42-76882B88C1C1,1
F90967A5-96C6-4669-BCFB-0C51F539B0E7,0
235A4492-FF80-4AA5-BC71-DFF65E1C7411,0
13CA931D-C2D3-485E-9B18-A21B624C602E,0
9B35C36A-E24A-4854-933F-5626DC1BC38B,0
92370055-2FF5-423B-9F10-579820B0FEAC,0
AAC76EDF-5E5A-4D7E-8450-2B699A70EAA3,0
261EB7DA-4BF5-4272-9CB8-ADF4C90E69FC,1
C0FF6201-9BFD-4C95-9770-B122D8206C3D,0
45EAD449-C59A-463E-880A-C375CDD039BA,0
A08507D2-0217-46FC-8DE0-F90007AA9DCB,0
9079E262-5F50-4349-BF4D-7461618473E2,0
A192C6C0-1443-4493-AFAC-1EE710628ADB,1
E0353276-F075-43F3-BB95-3AA315D40505,1
DA70A48F-921C-4300-B1E3-181C7CB1F585,1
70AA4670-C75B-4E39-8958-3F9C29811871,1
59F2E293-2550-4947-AE28-36D54A18076E,1
98B2A7F8-A7BD-4DA2-8541-950E44D9ACD7,0
E83CB295-54C2-4318-AA0A-A8484D8A9385,1
24AB17A1-9C55-4205-B295-9C2B4285F2BB,0
B6D0686C-6F0B-4337-B7D6-E43443A6652E,0
2189F8E5-FF98-4C1A-BD04-5595DB553130,1
160972CF-CFDE-439F-A990-4869F96EEA3A,0
B823982D-4102-4D21-B9CB-8C42830784F4,0
F6CFDC1D-064B-4275-AD97-CAA5D0716E5C,0
956357FB-9AB3-497C-BB55-9D15B486A422,0
806616FE-1855-4284-9265-42842104CB21,1
56A65E96-BC49-42D3-A7A4-E3AD4E825C37,0
16AE6C94-0764-4FBB-8EFC-A303EB4B6616,0
0F797735-CCCA-4BEA-BB94-C524E7D0A875,1
2F9B6806-BFF2-45D9-95ED-44E5352F17E2,0
B40A1D99-8676-46C9-B28E-5BA43C1987C3,0
EC9F355E-90FA-42DE-A35E-EC6A2D5EA1BE,0
683D32B9-F38C-4428-86BD-C24BE6949090,1
B3922788-FC23-46F2-AA6D-E53E87DE0923,1
1D7483F7-F5D8-4F6C-8110-F383B63D01C9,1
68DF526C-041D-44E2-B3A0-10932A9F1F89,1
B19B0DC5-14B3-427B-94D7-082F3DC614C9,1
B9C02C13-6E71-41F4-8A93-8D8C2926FEC7,0
AF32DB39-BA14-4F0D-A3BE-F83A27B842FF,0
C98ADEAD-A391-4A73-9FB9-39AEADE60D80,0
AE5E85D4-0B93-44CC-B846-7E893CA67B21,0
A11F6487-644D-42A2-9F68-E773E71E58D1,0
CC7FABCB-49D8-4948-96B4-7383EF5AD62C,1
6D42DD0C-2081-4742-BA27-9F5F16FAC3C6,1
61130DEE-E267-49DF-8B41-7738A06EF738,0
107E8633-7381-401E-80CF-E0D342726F81,0
926A40D3-D0C3-4C9B-AE5E-BB67956BD1FC,0
4336561F-B08B-401A-A016-28DD31DA97DA,1
6F3CC672-D99D-4A02-A812-9E0306EAE984,1
89A4972A-8C91-4272-96BE-BCA9BC447780,1
AD66FA33-868B-418F-BC84-13FCC969BBC2,1
868CD0D0-1CB4-4F61-B4ED-EB0C93DD950F,1
53640D52-1167-4A5D-B656-97D32CBA3934,1
D63C5178-4FF7-4FD0-B87E-6CBF6E7BEF5B,0
D3FA1C28-1700-4F40-AA89-908B71BF9F55,1
12A4B325-885C-40BB-86DE-BE1FDFE4521B,1
9745E5CC-8844-4F42-9B3E-9A04CBF03419,0
5A26320D-93DD-4EE6-84B1-1E258BC4616D,1
F1FD1D7F-457D-4BB4-854D-0A13216FCDC8,1
8EE0CB87-7F15-4BA9-912C-D9BA18B28666,0
6A67C831-06E3-46B6-B7D5-70D3D7334A59,1
1EB81C57-EA75-4D8E-A494-9637B858F659,0
F1F8F138-59ED-4D46-B784-8D8E90B06580,1
CA104B57-B160-4148-8A0A-D34BB3E8D88A,0
75D5FCEF-1E15-414F-A0A6-10F2C46E89BC,0
9E85D76A-DD2A-46D5-BB59-0ED302B6258C,0
30B21D99-F29C-4402-A8F8-3C7414EE35D2,0
E484AF67-6560-4CA7-9561-65967E24BD00,1
B8C2D019-00C9-4E1E-8383-4FE2FFB4D2D7,0
B23A1419-0406-48BF-813B-B6ED6FD98789,1
A95CA779-EDB0-4323-8570-18D95A8E7462,1
7FF75F50-B61C-4230-96B0-F711FBC27834,0
6DDFC760-7BED-4A68-8DDA-9453D0FC9C1D,1
EAB94BCC-7CF2-462C-87A2-7B464BADA4AC,1
FA31586E-9068-4E53-82EF-6B5339FF720D,1
455111E5-18EF-4E3F-9DFF-8FA017D92461,1
E96AE267-3E23-4EA9-93E2-D92558155A17,0
CAF246CF-659B-4C64-B0AA-125B11D23E43,0
9C50DD1D-342A-4742-9E52-F1501AE91C13,1
D0E85A9F-15F8-4417-81BC-42E5D598DE15,0
3308EF22-FA01-488C-B06E-C95BAE8EE37B,1
232E9527-1EFA-4E00-9737-43FB3FDE75ED,0
0E4DDE6E-B289-4FEE-BF9E-390C2695C552,1
8F50678A-8C6A-4372-A2A7-11AA8042ACC7,0
D837BDD1-8786-4548-8D5F-8506AECF2006,0
72B5B724-FEB5-43BD-83F6-2E2152DDD800,0
EFAEC630-E56F-4DE9-BCFB-5573A819E6E4,0
6E2BE9AA-5DB6-45A4-80E0-C20F074C6CE6,1
D2F87D79-592F-4A1D-9A85-E9BEAD9EE16E,0
34DCAE72-1B3E-4BFA-BC49-1A27D091C653,0
099DEEEA-0FD5-4A41-B823-4069B37139C0,1
F8FF0B4E-0868-417C-9118-F484437E57DA,1
F7A29451-3212-44FF-96FF-6203CE7E7593,0
6A90025D-C40C-45F1-9DE8-75A37C27A6C9,0
FFE227CD-E79B-40C3-9151-057AD703BDEA,1
920B547C-6898-446C-AAAF-F4ED96E40AAB,0
482285EC-BA43-441D-9986-7937B61A81D1,1
61081954-392A-40CE-8092-659B76B097CB,1
72618985-CD49-4B6F-8CB0-5EE590FAD09A,1
F5B6E295-3AD4-4989-8359-E9235BAEFDD2,0
7C722601-FE14-4461-96BF-C087EA8CBAA9,1
D9514D49-A0AE-45AB-8C9F-68E726215253,1
1199C8BC-B239-48B8-87BB-E80C8FE1EBF5,0
3334280B-2A36-4AC7-A021-A76C10E958F0,0
934A0046-C446-4C5C-AC7E-95D936061FB1,0
C4D64E7A-33F7-4CFC-9FD3-D6AA3D8EFAA7,0
424A05C2-C0C2-439A-A483-E959810E155B,0
C38966FE-A4FE-417C-A2BF-A355777F7DBE,0
26D52822-B295-4864-A6AC-0EBF1C368CC4,0
BB952D23-2B5D-4A11-8DFD-4EF6902C4277,1
9C8166A9-A869-483E-9132-1DD11AE07344,1
8586E94A-F9B6-4387-A877-A4B118EC1784,1
764D3864-3642-4F85-A2AB-E239D40990E4,1
DC33C2B1-27D4-4997-AAFD-633162F52895,0
7EFAE8DB-9617-4A56-A839-FA1B58AF2493,1
C92CD178-D0AC-4E90-A1EB-0D5936E8B85F,0
02BF0DCA-1D2D-45A9-8834-DF790C97612D,0
149E0D86-7D98-4134-893D-B28F6A6263EB,1
CE2E60C4-841B-4A46-8A93-DD5976E8C471,0
605097C2-684C-45C4-A957-F56B7D2E4E4B,1
2FCBFD59-296D-496C-B591-441403881EAE,1
B4BE3C65-C5A6-4151-93EB-6427D2C55D6B,1
CEF2BDB2-017F-4E90-94B3-45A91AC9FB6C,0
775E9758-CBA2-4B87-844A-120E56FE2141,0
2F879A27-186A-4134-8F08-CC885134564B,0
D841488F-70FC-4E2F-A231-2DADD64A33B8,0
C3F7F3CF-FF62-48FC-8069-DB974489CB55,1
4274ED54-92C4-436A-915D-1CF855611BEC,0
75565A38-EC23-4052-8D31-903C601F64D5,1
74B942DC-32B0-4DC2-AAD2-2F0063A277B4,0
07D155E6-F27C-4D09-B786-8A9B71147B72,1
4C12FD64-4333-4686-9E10-AFB2589D3A9F,0
92181B50-7770-40E7-B7DE-72BB65F2FAA1,0
695D5BEB-C772-4964-ACDD-577ECA532623,1
C0133A01-0F93-4306-954E-A725AE8B56C3,0
1C59764F-80C5-4BAB-A02F-F5D8A6491551,0
0EA016C8-B636-45FE-8558-2D72F4D7EB86,1
3EF9470B-9A0E-4440-8000-97409EA5920F,1
7AE0DB03-C922-4656-8437-83E0A7C1F5C2,0
CB054FB4-016F-4347-AF1B-D77424CF060C,1
A4338E43-C48E-4D1F-9CAB-83DCBC2120E0,1
006E3C0D-0D2F-47D6-AC2B-1EB80A77AB26,1
6BF28F22-A2BF-486D-B823-4DFF86B8A97C,0
C4100609-0651-40E1-997A-0059432736B3,0
EA4B7BDF-EABF-4878-9ACF-4154C2BAFE99,0
4BF61B46-2F85-4DB1-BF35-648D869E0348,1
6F0DF420-9BA6-48D7-91A0-7AA2CC5B5E80,0
78BA942F-8C53-413C-9681-9E0255AD160D,0
E7259704-4CD5-458C-B9ED-18FCAE9D3A0D,1
64D465E7-0DB8-46A1-8BF2-BBF59D23B7EB,1
